Assigned report section,Catalogue Item ID,Existing visualization?,Exists?,Figure IDs,Figure renderable?,Fold,Frozen source,Integrity status,Model,New inference required?,Notes,Phase,Public / Private,Report placement,Result / Artifact type,Scientific content,Table IDs,Table renderable?,Visualization status
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-98508DC07F0E,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_06_intervention_curves_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_06_intervention_curves_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-35412A3A382F,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_07_centered_contributions_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-7DE37514F403,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_07_centered_contributions_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-86FEC0414345,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_07_centered_contributions_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-83FF2010FEDE,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_07_centered_contributions_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_07_centered_contributions_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-7D3B6F0DDE93,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_08_learned_alpha_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-F05D3A198486,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_08_learned_alpha_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-ED110EF8ECA9,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_08_learned_alpha_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-2606707DAED8,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_08_learned_alpha_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_08_learned_alpha_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-5AC26D28BCDF,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_09_gradcam_undefined_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-9FFE0641AADB,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_09_gradcam_undefined_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-9D71F7126B23,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_09_gradcam_undefined_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-9951E2409FF8,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_09_gradcam_undefined_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_09_gradcam_undefined_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-5ABF0E0DC0A3,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_en.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_10_spatial_faithfulness_en.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-F4D57B1F1EEC,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_en.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_10_spatial_faithfulness_en.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-B880BF8F0DBA,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_zh.png,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_10_spatial_faithfulness_zh.png,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-562799D0B074,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/figures/figure_10_spatial_faithfulness_zh.svg,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: figure_10_spatial_faithfulness_zh.svg,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-27A026CCA206,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/short_en.pdf,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: short_en.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-83FCFAE7719E,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/short_zh.pdf,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: short_zh.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-E5EE835423FA,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/technical_en.pdf,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: technical_en.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,ART-STORAGE-REPO-D9F8FA3A1691,False,True,,False,ALL/NA,repo://reports/baseline_v2/p10/public/technical_zh.pdf,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Audit-only,legacy_presentation_file,Repository evidence: technical_zh.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-AB3970F0059F,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0001.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0001.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-89A442CAE9CD,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0002.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0002.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-64E41AA93AC7,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0003.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0003.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-3EBD48C1BDFC,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0004.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0004.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-A7B7FC1653E2,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0005.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0005.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-A4467F5C2277,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0006.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0006.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-CC57A1703000,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0007.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0007.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-B0287B81433B,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0008.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0008.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-3C3A922FB24C,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0009.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0009.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-E37DC9BAC7F4,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0010.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0010.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-2C1A0DC40750,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0011.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0011.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-E9E900495EA3,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0012.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0012.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-77BF456F3D9F,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0013.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0013.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-3BAE73EC7A4F,False,True,,False,ALL/NA,private-report://panel_sources/CASE-0014.npz,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: CASE-0014.npz,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-F5EF6C071093,False,True,,False,ALL/NA,private-report://panels/CASE-0001.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0001.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-DE10E98A6428,False,True,,False,ALL/NA,private-report://panels/CASE-0002.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0002.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-BE081B14A104,False,True,,False,ALL/NA,private-report://panels/CASE-0003.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0003.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-B12EAC548D49,False,True,,False,ALL/NA,private-report://panels/CASE-0004.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0004.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-517A90175202,False,True,,False,ALL/NA,private-report://panels/CASE-0005.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0005.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-E87A72A607A3,False,True,,False,ALL/NA,private-report://panels/CASE-0006.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0006.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-639579B2F942,False,True,,False,ALL/NA,private-report://panels/CASE-0007.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0007.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-CCE303B31061,False,True,,False,ALL/NA,private-report://panels/CASE-0008.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0008.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-CCE32CB12567,False,True,,False,ALL/NA,private-report://panels/CASE-0009.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0009.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-D6DCCC250D99,False,True,,False,ALL/NA,private-report://panels/CASE-0010.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0010.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-A4B5C1313787,False,True,,False,ALL/NA,private-report://panels/CASE-0011.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0011.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-0A66B4A238EC,False,True,,False,ALL/NA,private-report://panels/CASE-0012.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0012.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-0CFDD6E4C25F,False,True,,False,ALL/NA,private-report://panels/CASE-0013.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0013.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-3D39EDCA1AE7,False,True,,False,ALL/NA,private-report://panels/CASE-0014.png,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: CASE-0014.png,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-6AE57C73220A,False,True,,False,ALL/NA,private-report://private_case_index.json,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: private_case_index.json,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-00582AA1D2DD,False,True,,False,ALL/NA,private-report://private_visual_qa.json,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: private_visual_qa.json,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-66B2203C89DB,False,True,,False,ALL/NA,private-report://qualitative_appendix_en.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: qualitative_appendix_en.md,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-5619698707E5,False,True,,False,ALL/NA,private-report://qualitative_appendix_en.pdf,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: qualitative_appendix_en.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-77796C3E95AB,False,True,,False,ALL/NA,private-report://qualitative_appendix_zh.md,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Private appendix,private_report_file,Private report asset: qualitative_appendix_zh.md,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-46AD4E6BF814,False,True,,False,ALL/NA,private-report://qualitative_appendix_zh.pdf,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: qualitative_appendix_zh.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-53EAE3C7485E,False,True,,False,ALL/NA,private-report://technical_en_with_appendix.pdf,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: technical_en_with_appendix.pdf,,False,RESULT_ALREADY_EXISTS
SEC-PRIVATE-APPENDIX,ART-STORAGE-PRIVATE-REPORT-2FA5B3E92D5A,False,True,,False,ALL/NA,private-report://technical_zh_with_appendix.pdf,VERIFIED,ALL/NA,False,,P10,PRIVATE_RESTRICTED,Audit-only,legacy_private_presentation_file,Private report asset: technical_zh_with_appendix.pdf,,False,RESULT_ALREADY_EXISTS
SEC-DATASET,RES-P10-REPORT-EVIDENCE-01,False,True,RPT-F02,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Dataset and preprocessing,"RPT-T02, RPT-T03",True,RESULT_ALREADY_EXISTS
SEC-METHODS,RES-P10-REPORT-EVIDENCE-02,False,True,RPT-F03,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Model design,RPT-T04,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-PREDICTION,RES-P10-REPORT-EVIDENCE-03,False,True,"RPT-F04, RPT-F05, RPT-F06",True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Prediction,"RPT-T07, RPT-T08, RPT-T09, RPT-T10",True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P10-REPORT-EVIDENCE-04,False,True,"RPT-F07, RPT-F08",True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,WHERE,"RPT-T13, RPT-T14",True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P10-REPORT-EVIDENCE-05,False,True,"RPT-F09A, RPT-F09B",True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,WHAT,"RPT-T11, RPT-T12",True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P10-REPORT-EVIDENCE-06,False,True,"RPT-F10, RPT-F11",True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,WHY,"RPT-T15, RPT-T16",True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P10-REPORT-EVIDENCE-07,False,True,RPT-F12,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,HOW,RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-SYNTHESIS,RES-P10-REPORT-EVIDENCE-08,False,True,RPT-F13,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Integrated interpretation,RPT-T18,True,RESULT_ALREADY_EXISTS
SEC-DISCUSSION,RES-P10-REPORT-EVIDENCE-09,False,True,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Discussion,,False,RESULT_ALREADY_EXISTS
SEC-LIMITATIONS,RES-P10-REPORT-EVIDENCE-10,False,True,RPT-FA05,True,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Main report,report_evidence_map,Limitations,,False,RESULT_ALREADY_EXISTS
SEC-PUBLIC-REPRODUCIBILITY,RES-P10-REPORT-EVIDENCE-11,False,True,,False,ALL/NA,repo://docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,VERIFIED,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,report_evidence_map,Reproducibility,"RPT-T05, RPT-T06",True,RESULT_ALREADY_EXISTS
SEC-LIMITATIONS,RES-P10-GAP-MEAN-ABS-CONTRIBUTION,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,False,"No authoritative frozen P9 aggregate persists model-by-concept mean absolute centered contribution. Earlier narrative values were transient analysis, are not authoritative P10 sources, and must not be reused in RPT-T15. Do not recompute from frozen per-sample values.",P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,Mean absolute centered contribution summary,,False,DATA_NOT_PERSISTED
SEC-LIMITATIONS,RES-P10-GAP-UNDEFINED-MECHANISM,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,False,Report the mechanism boundary; do not run a new forward pass.,P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,Pre-ReLU CAM and gradient decomposition,,False,DATA_NOT_PERSISTED
SEC-LIMITATIONS,RES-P10-GAP-CASE-INTERVENTION,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,True,Mark HOW unavailable; never recompute for presentation.,P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,Case-level intervention before/after evidence for RPT-FA06,,False,WOULD_REQUIRE_NEW_SCIENTIFIC_COMPUTE
SEC-LIMITATIONS,RES-P10-GAP-PLANNED-TABLES,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,20 planned tables: RPT-T01-RPT-T18 + RPT-TA01 + RPT-TA02,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-LIMITATIONS,RES-P10-GAP-PLANNED-FIGURES,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,14 planned public figures: RPT-F01-RPT-F08 + RPT-F09A + RPT-F09B + RPT-F10-RPT-F13,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
SEC-LIMITATIONS,RES-P10-GAP-PRIVATE-FIGURES,False,False,,False,ALL/NA,repo://docs/results/RESULTS_CATALOGUE_PLAN.md,NOT_APPLICABLE,ALL/NA,False,,P10,PUBLIC_DEIDENTIFIED,Appendix,missing_or_incomplete_output,6 planned private figures: RPT-FA01-RPT-FA06,,False,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS
